frame,path,two_theta,normalized_intensity,prominence,width_deg,peak_group,group_two_theta,delta_from_group,source_methods,source_count,confidence_tier,tier_score,accepted_standard,raw_intensity,residual_height,conventional_prominence,matched_filter_responses,best_matched_scale,best_matched_response,local_center_height,left_side_rise,right_side_rise,two_sided_contrast,local_noise,local_shape_snr,local_slope,local_curvature,width_estimate_deg,nearest_stronger_peak_deg,likely_shoulder,top_peaks_truncated
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,7.615875,0.0136437,7.24596e-05,0.0187744,160,7.599661,0.0162137,shoulder,1,B,1120.39,1,0.10513,0.0136437,7.24596e-05,,,0,0.00388116,0.00528362,0.00523893,0.00523893,0.00256982,2.03864,0.0559336,0.000538903,0.0187744,0.0420701,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,7.657945,0.917502,0.917502,0,161,7.646529,0.0114157,matched;raw,2,A,2237.21,1,0.109082,0.0171186,0.0104429,w2:0.665599;w3:0.917502,3,0.917502,0.00719326,0.00782,0.00835242,0.00782,0.00215545,3.62802,0.0324907,0.000513927,0,0.0280467,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,7.685992,0.273838,0.273838,0.134494,162,7.678479,0.00751333,bump;matched;micro;shoulder,4,A,2432.55,1,0.10982,0.0173706,0.00971065,w5:0.273838,5,0.273838,0.00664,0.00868589,0.00743279,0.00743279,0.00230376,3.22638,0.0170772,0.000688312,0.134494,0.392654,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,7.714039,0.0157964,0.00682156,0.267786,163,7.714040,-1.76832e-06,residual,1,A,2114.43,1,0.108085,0.015276,0.00682156,,,0,0.0034902,0.00473614,0.00382319,0.00382319,0.00265057,1.4424,0.00243089,-2.36801e-05,0.267786,0.0280467,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,7.784156,0.0156089,0.00068828,0.0108412,,,,raw;shoulder,2,C,201.222,0,0.105129,0.0149339,0.00068828,,,0,-0.000355476,0.000440368,0.000155172,0.000155172,0.00127003,0.122179,-0.0308383,6.14176e-05,0.0108412,0.0420701,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,7.826226,0.747046,0.747046,0.00731774,166,7.822052,0.00417332,matched;raw;shoulder,3,B,1301.25,1,0.103849,0.0156117,0.000875039,w2:0.574186;w3:0.747046,3,0.747046,-0.000883058,0.000149909,0.00181188,0.000149909,0.00300742,0.0498464,-0.0172028,0.000335727,0.00731774,0.112187,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,7.896343,4.40016,4.40016,0,,,,matched;raw;shoulder,3,C,304.4,0,0.100815,0.00887318,0.000278851,w8:4.40016,8,4.40016,-0.00520805,-0.00390856,-0.00325489,-0.00390856,0.00174599,-2.23859,0.0110836,-0.000513719,0,0.0701169,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,7.966459,2.33699,2.33699,0,170,7.963363,0.00309595,matched,1,A,2107.39,1,0.106528,0.00679023,0,w2:1.05174;w3:1.35707;w5:2.33699,5,2.33699,0.00105195,0.00335653,0.0016321,0.0016321,0.00323027,0.50525,0.0346313,0.000334821,0,0.0280467,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,7.994506,0.00597688,0.00597688,0.0436885,171,8.006504,-0.0119978,micro;raw;shoulder,3,A,2319.61,1,0.11078,0.00534971,0.00597688,,,0,0.00335631,0.00470708,0.0039827,0.0039827,0.00203113,1.96083,0.0465169,0.00141665,0.0436885,0.308514,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,8.092670,0.000355246,0.000355246,0.00824865,174,8.106667,-0.0139971,raw;shoulder,2,A,2207.11,1,0.111726,-0.0106069,0.000355246,,,0,0.00071247,0.00234858,0.00111758,0.00111758,0.00157245,0.710725,0.0398013,0.000216781,0.00824865,0.0280467,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,8.120717,0.771711,0.771711,0,175,8.130716,-0.00999958,matched;raw;shoulder,3,A,2316.65,1,0.114384,-0.0134259,0.00210634,w2:0.771711;w3:0.754149,2,0.771711,0.00211508,0.00310305,0.00262691,0.00262691,0.00165511,1.58715,0.0402983,0.00041003,0,0.12621,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,8.148763,0.00151782,0.00151782,0.0370284,176,8.168460,-0.0196965,micro,1,A,2106.81,1,0.115051,-0.0178048,0.00151782,,,0,0.00144641,0.00163618,0.00305542,0.00163618,0.0024032,0.680834,0.0507825,0.000570423,0.0370284,0.0280467,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,8.232904,0.000250914,0.000250914,0.0303585,,,,shoulder,1,C,100,0,0.116534,-0.0321134,0.000250914,,,0,-0.00296766,-0.000703654,-0.00206495,-0.00206495,0.00149405,-1.38211,0.0578525,-0.000162763,0.0303585,0.0701169,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,8.303020,0.959261,0.959261,0,181,8.323819,-0.0207991,matched;micro;raw;shoulder,4,A,2468.09,1,0.125783,-0.0349005,0.00233456,w2:0.673901;w3:0.959261;w5:0.29974,3,0.959261,0.00238378,0.00351504,0.00340982,0.00340982,0.000507967,6.71268,0.0763271,0.000846428,0,0.588982,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,8.387161,0.00119198,0.00119198,0,,,,raw;shoulder,2,C,200.001,0,0.129069,-0.0438168,0.00119198,,,0,-0.00485324,-0.00414383,-0.00114686,-0.00414383,0.000946524,-4.37794,0.114015,0.000260491,0,0.0841402,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,8.485324,0.820682,0.820682,0,186,8.478543,0.00678149,matched;shoulder,2,A,2206.49,1,0.144601,-0.040593,0.00261764,w2:0.727138;w3:0.820682,3,0.820682,-0.000406458,0.00153284,0.00148772,0.00148772,0.00262523,0.566702,0.173979,0.00077591,0,0.182304,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,8.555441,0.00177717,0.00177717,0.0390969,,,,shoulder,1,C,100.002,0,0.158002,-0.0375514,0.00177717,,,0,-0.00746654,-0.00454556,0.0033811,-0.00454556,0.00691101,-0.657727,0.277056,0.000823384,0.0390969,0.0701169,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,8.667628,0.56142,0.56142,0,192,8.674413,-0.00678518,matched;shoulder,2,B,1200.56,1,0.198044,-0.00824466,0.00209438,w2:0.56142,2,0.56142,-0.0267532,-0.00720117,0.000713711,-0.00720117,0.0269844,-0.266864,0.679593,-0.000104188,0,0.182304,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,8.892002,0.235745,87.7428,0.255521,199,8.892082,-7.98697e-05,bump;matched;micro;raw;residual;shoulder,6,A,2710.24,1,0.379835,0.242981,0.323861,w2:10.6403;w3:22.9839;w5:50.6366;w8:87.7428,8,87.7428,0.0817561,0.100799,0.103062,0.100799,0.0454569,2.21746,-0.217123,0.0033953,0.255521,1.02371,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,9.046259,0.0316213,0.00130962,0.109605,,,,shoulder,1,C,100.001,0,0.228768,0.0316213,0.00130962,,,0,-0.0210157,0.0015921,-0.00860052,-0.00860052,0.0179918,-0.478023,-0.6632,-0.000100368,0.109605,0.0280467,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,9.074306,0.774573,0.774573,0,,,,matched,1,C,100.775,0,0.212848,0.000772461,0,w2:0.66036;w3:0.774573,3,0.774573,-0.017692,0.000250177,-0.00472256,-0.00472256,0.0155558,-0.303588,-0.545885,-0.000328807,0,0.140234,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,9.116376,0.000227448,0.000227448,0.0197648,,,,shoulder,1,C,100,0,0.19326,-0.0418576,0.000227448,,,0,-0.0160018,-0.0054367,-0.00285295,-0.0054367,0.0115453,-0.470902,-0.387586,-0.00024545,0.0197648,0.0420701,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,9.214540,0.966174,0.966174,0.0573384,,,,matched;shoulder,2,C,200.969,0,0.172732,-0.11134,0.00315093,w2:0.966174;w3:0.579236,2,0.966174,-0.0134657,-0.000141669,-0.00125203,-0.00125203,0.0131224,-0.0954114,-0.0964462,0.000703696,0.0573384,0.182304,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,9.298680,0.00209172,0.00209172,0.0335465,,,,shoulder,1,C,100.002,0,0.173071,-0.145445,0.00209172,,,0,-0.0108434,-0.000428071,-0.00272531,-0.00272531,0.0108898,-0.250263,0.079606,0.000513674,0.0335465,0.0841402,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,9.396844,11.9291,11.9291,0.083458,214,9.395331,0.00151267,bump;matched;micro;raw;shoulder,5,A,2570.46,1,0.207634,-0.141946,0.0409733,w2:3.81918;w3:5.61425;w5:8.47039;w8:11.9291,8,11.9291,0.0325963,0.0354795,0.0354644,0.0354644,0.00606328,5.84905,0.00094943,0.00520247,0.083458,0.504841,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,9.495007,0.00142459,0.00142459,0.0400419,,,,shoulder,1,C,100.001,0,0.173593,-0.188819,0.00142459,,,0,-0.0108669,-0.00384349,0.000968606,-0.00384349,0.0116198,-0.330771,-0.0730747,0.000126687,0.0400419,0.0981636,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,9.593171,0,5.97812,0.115016,220,9.592521,0.000650293,matched;residual;shoulder,3,B,1306,1,0.173662,-0.165755,0.0234958,w2:3.18533;w3:5.97812;w5:4.1275,3,5.97812,-0.0117506,3.80715e-05,-0.00570734,-0.00570734,0.00802093,-0.711555,0.111184,-0.000237911,0.115016,0.196327,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,9.663288,0.012432,0.012432,0,222,9.670377,-0.00708912,bump;shoulder,2,B,1200.01,1,0.186968,-0.172152,0.012432,,,0,-0.0297264,-0.0176125,0.0113467,-0.0176125,0.0365669,-0.481652,0.528322,0.000315378,0,0.0701169,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,9.915708,1.03968,397.372,0.165135,229,9.917810,-0.00210106,bump;matched;micro;raw;residual;shoulder,6,A,3065.38,1,1.96406,1.497,2.03157,w2:142.377;w3:248.075;w5:364.751;w8:397.372,8,397.372,1.3534,1.5884,1.58748,1.58748,0.240618,6.59751,0.0933825,0.152937,0.165135,,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.168129,0,0.00393997,0,237,10.168426,-0.000296749,bump;residual;shoulder,3,B,1300,1,0.201749,-0.289639,0.00393997,,,0,-0.0407106,0.00215864,-0.0253989,-0.0253989,0.0375599,-0.676225,-0.498398,-0.0019161,0,0.0701169,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.238246,40.6346,40.6346,0,239,10.243535,-0.00528909,matched;micro;raw;shoulder,4,B,1440.64,1,0.198257,-0.290063,0.00815229,w2:38.1628;w3:40.6346;w5:37.3972,3,40.6346,-0.011253,0.00147588,-0.00353707,-0.00353707,0.0119563,-0.295833,-0.069521,-0.000170239,0,0.322538,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.280316,0.00231981,0.00231981,0,240,10.281990,-0.00167412,micro;raw;shoulder,3,B,1300,1,0.200019,-0.284435,0.00231981,,,0,-0.00984184,-0.00328675,0.000114094,-0.00328675,0.00629688,-0.521965,0.0516887,0.000289973,0,0.0420701,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.308363,0.868348,0.868348,0,,,,matched,1,C,100.868,0,0.197279,-0.279054,0,w8:0.868348,8,0.868348,-0.0164797,-0.00961153,-0.00134584,-0.00961153,0.0125248,-0.767399,0.162849,-0.00110549,0,0.0280467,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.364456,0.333402,0.333402,0.0423725,242,10.364363,9.37803e-05,matched;shoulder,2,B,1200.33,1,0.208821,-0.242771,0.0015708,w2:0.333402,2,0.333402,-0.0385435,-0.0195654,0.00892577,-0.0195654,0.0392106,-0.498983,0.535642,0.000194937,0.0423725,0.0841402,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.420550,0,0.0180544,0,243,10.435574,-0.0150241,bump;residual,2,B,1200.02,1,0.225769,-0.18515,0.0180544,,,0,-0.116342,-0.0711998,-0.00300515,-0.0711998,0.0982844,-0.724426,1.57526,-0.00472799,0,0.0560935,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.476643,1.60921,1.60921,0,244,10.476643,-1.77636e-15,matched;shoulder,2,B,1201.68,1,0.317299,-0.0711186,0.0667676,w2:1.60921,2,1.60921,-0.220549,-0.0994962,0.0381689,-0.0994962,0.23198,-0.4289,3.40259,0.00103186,0,0.12621,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.602854,0.499729,230.531,0.176082,247,10.608767,-0.00591313,bump;matched;micro;raw;residual;shoulder,6,A,2945.51,1,1.51936,0.985652,1.32208,w2:124.159;w3:170.625;w5:205.553;w8:230.531,8,230.531,0.983942,1.02863,1.06534,1.02863,0.090506,11.3654,-0.179438,0.197505,0.176082,0.687145,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.771134,0.00171859,0.00171859,0.0282328,,,,shoulder,1,C,100.002,0,0.24509,-0.0861536,0.00171859,,,0,-0.127513,0.0638858,-0.0878426,-0.0878426,0.132507,-0.662928,-1.9273,0.000610061,0.0282328,0.0420701,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.813204,0,0.0154435,0.087184,253,10.816963,-0.00375881,bump,1,B,1100.02,1,0.226506,-0.0866809,0.0154435,,,0,-0.0284315,0.0139381,-0.0195569,-0.0195569,0.0406542,-0.481055,-0.647798,-0.000958227,0.087184,0.0701169,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.841251,0.00187607,0.00187607,0.0474473,,,,shoulder,1,C,100.002,0,0.219978,-0.0817234,0.00187607,,,0,-0.00769606,0.00413787,-0.00111163,-0.00111163,0.0109663,-0.101368,-0.386486,0.000844186,0.0474473,0.0280467,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.883321,0,0.0538369,0.170101,255,10.883870,-0.000548962,residual,1,B,1100.05,1,0.204931,-0.0814709,0.0538369,,,0,-0.00689061,-0.00372076,-0.00172954,-0.00372076,0.00403243,-0.922708,-0.275758,-0.000681774,0.170101,0.210351,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.911368,68.6198,68.6198,0,,,,matched,1,C,168.62,0,0.194851,-0.0843079,0,w3:45.6853;w5:68.6198,5,68.6198,-0.00863189,-0.00594342,-0.00274278,-0.00594342,0.00504123,-1.17896,-0.241845,-0.000760891,0,0.0280467,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.939415,25.1965,25.1965,0,,,,matched;shoulder,2,C,225.197,0,0.191009,-0.095075,0.000606513,w2:25.1965,2,25.1965,-0.00778568,-0.00220315,-0.0020493,-0.00220315,0.0055363,-0.397945,-0.205648,3.20054e-05,0,0.0560935,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,10.967462,41.8769,41.8769,0,,,,matched,1,C,141.877,0,0.18489,-0.120157,0,w8:41.8769,8,41.8769,-0.00748363,-0.000790869,-0.00289271,-0.00289271,0.00584533,-0.494876,-0.178849,-0.000366232,0,0.0280467,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,11.009532,0.000263807,0.000263807,0.0290437,,,,shoulder,1,C,100,0,0.179833,-0.16381,0.000263807,,,0,-0.00553711,-0.000860112,-0.00419345,-0.00419345,0.00339736,-1.23433,-0.137734,-0.000208595,0.0290437,0.0420701,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,11.093672,0.508854,0.508854,0,261,11.096601,-0.00292882,matched;micro;raw;shoulder,4,B,1400.54,1,0.175672,-0.193128,0.0350589,w2:0.508854,2,0.508854,-0.00278733,-0.000946345,0.00252343,-0.000946345,0.00374269,-0.252851,-0.044114,0.00102648,0,0.364608,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,11.177812,2.00319,2.00319,0,263,11.150143,0.0276691,matched;raw;shoulder,3,B,1302.01,1,0.172806,-0.190313,0.00262064,w2:1.67218;w3:2.00319,3,2.00319,-0.0131037,-0.00336014,0.00107306,-0.00336014,0.0132222,-0.254129,0.124767,0.000726533,0,0.0841402,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,11.261952,0.000575552,0.000575552,0.0252439,,,,shoulder,1,C,100.001,0,0.185418,-0.163408,0.000575552,,,0,-0.110672,-0.0702594,0.0346049,-0.0702594,0.117198,-0.599493,1.46707,-0.000668595,0.0252439,0.0841402,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,11.458280,0.637894,238.372,0.170633,271,11.458774,-0.000494104,bump;matched;micro;raw;residual;shoulder,6,A,2887.75,1,1.14113,0.841157,0.975324,w2:68.1858;w3:125.5;w5:198.166;w8:238.372,8,238.372,0.70503,0.851585,0.849396,0.849396,0.175474,4.84057,0.0891226,0.0672104,0.170633,0.855426,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,11.640584,0.743169,0.743169,0,,,,matched,1,C,100.743,0,0.191854,-0.0595269,0,w2:0.743169,2,0.743169,-0.155403,0.0317019,-0.0935063,-0.0935063,0.144982,-0.644951,-2.0261,-0.00285769,0,0.0560935,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,11.696677,0,0.00153738,0.0364212,278,11.710708,-0.0140308,bump,1,B,1100,1,0.171063,-0.106751,0.00153738,,,0,-0.0432986,0.0100783,-0.0290342,-0.0290342,0.0428924,-0.676906,-0.590684,-0.00110703,0.0364212,0.0420701,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,11.738747,0.00067629,0.00067629,0,279,11.753173,-0.0144263,raw;shoulder,2,B,1200,1,0.169068,-0.112308,0.00067629,,,0,-0.0124025,0.00492218,-0.00679308,-0.00679308,0.0142952,-0.475199,-0.225725,0.000379387,0,0.140234,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,11.822887,0.000545134,0.000545134,0.010014,,,,raw,1,C,100.001,0,0.161936,-0.11254,0.000545134,,,0,-0.00313542,-0.00149872,-0.00183292,-0.00183292,0.000871589,-2.10296,-0.0582425,-0.000296902,0.010014,0.0560935,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,11.850934,7.72687e-05,7.72687e-05,0.00945665,,,,raw,1,C,100,0,0.16074,-0.109701,7.72687e-05,,,0,-0.0019145,0.000152042,-0.000628709,-0.000628709,0.00191242,-0.32875,-0.0465496,-5.69557e-05,0.00945665,0.0280467,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,11.878981,0.301885,0.301885,0,283,11.880232,-0.00125094,matched;shoulder,2,B,1200.3,1,0.160418,-0.106228,0.00129196,w2:0.301885,2,0.301885,-0.000696221,0.000766362,-0.000192481,-0.000192481,0.00217563,-0.0884715,-0.0418687,0.000291647,0,0.0981636,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,11.935074,0.59415,0.59415,0,,,,matched,1,C,100.594,0,0.15581,-0.100786,0,w5:0.59415,5,0.59415,-0.00179078,-0.00130178,-0.000956517,-0.00130178,0.00100898,-1.29019,-0.0267959,-0.000825281,0,0.0420701,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,11.977144,0.744383,0.744383,0.0362917,285,11.967093,0.0100516,matched;micro;raw;shoulder,4,A,2405.95,1,0.159944,-0.0911432,0.00413431,w2:0.744383;w3:0.739016,2,0.744383,0.000896833,0.0011861,0.00331348,0.0011861,0.00228173,0.519823,-0.0128617,0.000920989,0.0362917,0.518865,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.033238,0.000489849,0.000489849,0.00847519,,,,raw,1,C,100,0,0.155594,-0.0842694,0.000489849,,,0,-0.00481228,-0.00391291,-0.00356794,-0.00391291,0.00118221,-3.30983,0.00643905,-0.000682449,0.00847519,0.0560935,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.103355,0.289494,0.289494,0.0219497,289,12.093826,0.0095293,matched;raw;shoulder,3,B,1301.85,1,0.159746,-0.0625319,0.00158972,w2:0.289494,2,0.289494,-0.000790583,0.00184407,0.00044988,0.00044988,0.00289312,0.1555,0.0311342,0.000671393,0.0219497,0.12621,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.159448,0.00030262,0.00030262,0.00882167,,,,raw,1,C,100,0,0.160916,-0.0460474,0.00030262,,,0,-0.00144587,-0.000322095,-0.000635467,-0.000635467,0.0011049,-0.575136,0.0546629,-0.000414242,0.00882167,0.0420701,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.201518,0.00269487,0.00269487,0.0272413,,,,raw;shoulder,2,C,204.402,0,0.165188,-0.0301154,0.00269487,,,0,-0.000172295,0.000312744,0.000417251,0.000312744,0.000710877,0.43994,0.0626285,0.000442682,0.0272413,0.0701169,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.271635,0.231513,0.231513,0.00972622,294,12.280555,-0.00891973,matched;raw;shoulder,3,A,2312.88,1,0.170325,-0.00210757,0.00177385,w2:0.231513,2,0.231513,0.000760161,0.00111349,0.00137726,0.00111349,0.000880763,1.26423,0.0716659,0.00086403,0.00972622,0.238397,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.299682,0.00792908,0.000434072,0.0136698,,,,raw,1,C,100,0,0.169935,0.00800475,0.000434072,,,0,-0.000502196,-0.00034633,0.000129669,-0.00034633,0.000703686,-0.492165,0.0736284,-0.000223241,0.0136698,0.0280467,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.355776,0.0317393,0.000207986,0.0243037,,,,shoulder,1,C,100,0,0.174222,0.0317393,0.000207986,,,0,-0.000937607,-0.000366519,7.6345e-05,-0.000366519,0.00133782,-0.273968,0.0845068,2.94719e-06,0.0243037,0.0420701,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.397846,0.0505271,0.00108274,0.0391782,298,12.398860,-0.00101426,shoulder,1,B,1108.34,1,0.178586,0.0505271,0.00108274,,,0,0.000738022,0.00118016,0.00205537,0.00118016,0.00141609,0.833396,0.0807914,0.000599274,0.0391782,0.0420701,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.439916,26.3413,26.3413,0,299,12.435389,0.00452671,matched;raw,2,B,1228.39,1,0.179197,0.0626298,0.00161,w8:26.3413,8,26.3413,-4.29985e-05,0.00113618,0.000445662,0.000445662,0.00217662,0.20475,0.0631132,-0.000865202,0,0.0280467,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.467963,0.0691015,12.9062,11.5261,300,12.457224,0.0107387,matched;residual,2,A,2221.93,1,0.18404,0.0678416,0.180079,w2:4.20314;w3:7.25174;w5:12.9062,5,12.9062,0.00395685,0.00532885,0.00377261,0.00377261,0.00426602,0.88434,0.0390378,-0.000438828,11.5261,0.0420701,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.510033,0.0615361,0.0370626,0.338913,302,12.517073,-0.00704025,bump;micro;raw;shoulder,4,A,2422.53,1,0.19031,0.0615361,0.0370626,,,0,0.0107164,0.0112297,0.0136753,0.0112297,0.0049918,2.24964,-2.58701e-05,0.00129715,0.338913,0.673122,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.580150,0.0278163,0.00119086,0,304,12.593728,-0.0135783,raw;shoulder,2,A,2218.27,1,0.185461,0.0270545,0.00119086,,,0,0.00626452,0.00771596,0.00731349,0.00731349,0.00400234,1.8273,-0.0633677,0.000950736,0,0.0701169,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.664290,0.312938,0.312938,0,306,12.669776,-0.00548637,matched;raw;shoulder,3,B,1300.31,1,0.173771,0.00720805,0.00157483,w2:0.312938,2,0.312938,-0.00248225,-0.00052433,0.00076875,-0.00052433,0.00135372,-0.387325,-0.0898016,0.000569397,0,0.0841402,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.706360,0.00159927,0.000386116,0.00926922,,,,raw,1,C,100,0,0.167918,0.000756387,0.000386116,,,0,-0.00562267,-0.00303155,-0.00398714,-0.00398714,0.00262005,-1.52178,-0.0751745,-0.001329,0.00926922,0.0420701,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.762453,0.800427,0.800427,0,309,12.761990,0.000463113,matched;micro;raw;shoulder,4,A,2412.14,1,0.170345,0.00337254,0.00362612,w2:0.800427,2,0.800427,0.00149348,0.00236979,0.0010094,0.0010094,0.000890611,1.13338,-0.0524867,0.00130007,0,0.252421,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.832570,0.00299176,0.00299176,0.0247407,311,12.831839,0.000730858,micro;raw;shoulder,3,A,2308.91,1,0.165975,0.000314607,0.00299176,,,0,0.00125869,0.00234964,0.00139833,0.00139833,0.00156965,0.890857,-0.0491871,0.000531388,0.0247407,0.0560935,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.860617,0.328301,0.328301,0,312,12.857159,0.00345807,matched,1,B,1115.78,1,0.163156,-8.06494e-05,0,w2:0.328301,2,0.328301,0.00185733,0.00242054,0.00235758,0.00235758,0.00152537,1.54558,-0.0534651,0.000141448,0,0.0280467,0,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,12.888664,0.925577,0.925577,0.0127457,313,12.898443,-0.00977887,matched;raw;shoulder,3,A,2317.31,1,0.16239,-0.00087389,0.00103517,w3:0.622249;w5:0.925577,5,0.925577,0.00144617,0.00209928,0.00173504,0.00173504,0.00105895,1.63845,-0.0599733,-4.81173e-05,0.0127457,0.12621,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,13.000851,0.00137075,0.00137075,0.0108023,,,,raw;shoulder,2,C,200.001,0,0.154365,-0.00547155,0.00137075,,,0,-0.00345279,-0.00240039,-0.00119992,-0.00240039,0.00192161,-1.24916,-0.0402794,-0.000146339,0.0108023,0.0560935,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,13.056944,0.00196749,0.00196749,0,318,13.056941,3.42572e-06,micro;raw;shoulder,3,B,1300,1,0.153091,-0.00487029,0.00196749,,,0,-0.00281846,7.26082e-06,-0.00156058,-0.00156058,0.00207701,-0.751358,-0.0190174,0.000106901,0,0.0841402,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,13.141085,0.00135108,0.00135108,0.0211733,320,13.126742,0.0143429,micro;raw;shoulder,3,A,2320.78,1,0.153853,-0.00144778,0.00135108,,,0,0.00146869,0.00186609,0.00202776,0.00186609,0.000897966,2.07813,-0.00626391,0.000187435,0.0211733,0.0420701,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,13.183155,0,2.68782,0.167824,321,13.173823,0.00933145,bump;matched;micro;raw;residual;shoulder,6,A,2627.75,1,0.153762,-0.000313488,0.0045117,w2:0.544166;w3:1.32393;w5:2.68782,5,2.68782,0.00299818,0.00325926,0.00344917,0.00325926,0.00130044,2.50626,-0.0122386,0.000413055,0.167824,1.72488,1,0
0.7GPa,Data/Cell_14_integrated/0p7GPa.xy,13.225225,4.34804,4.34804,0,323,13.226833,-0.00160818,matched,1,A,2111.67,1,0.150936,-0.00254207,0,w8:4.34804,8,4.34804,0.000584752,0.00100387,0.0013331,0.00100387,0.00137095,0.732239,-0.0188105,-0.000283551,0,0.0420701,0,0
