peak_group,group_two_theta,frame_a,frame_b,present_a,present_b,area_a,area_b,similarity
571,21.977047,5GPa,3.9GPa,0,1,4.86228e-05,5.56585e-06,0
571,21.977047,6.2GPa,0.7GPa,1,0,0,0.000701622,0
571,21.977047,6.2GPa,1GPa,1,0,0,1.33086e-05,0
571,21.977047,6.2GPa,1.3GPa,1,0,0,0.00021836,0
571,21.977047,6.2GPa,1.5GPa,1,1,0,0.00014244,0
571,21.977047,6.2GPa,2.3GPa,1,1,0,0.000264608,0
571,21.977047,6.2GPa,2.4GPa_decomp,1,0,0,0.000107907,0
571,21.977047,6.2GPa,3.9GPa,1,1,0,5.56585e-06,0
571,21.977047,6.2GPa,5GPa,1,0,0,4.86228e-05,0
571,21.977047,6.6GPa,0.7GPa,0,0,0.000137478,0.000701622,
571,21.977047,6.6GPa,1GPa,0,0,0.000137478,1.33086e-05,
571,21.977047,6.6GPa,1.3GPa,0,0,0.000137478,0.00021836,
571,21.977047,6.6GPa,1.5GPa,0,1,0.000137478,0.00014244,0
571,21.977047,6.6GPa,2.3GPa,0,1,0.000137478,0.000264608,0
571,21.977047,6.6GPa,2.4GPa_decomp,0,0,0.000137478,0.000107907,
571,21.977047,6.6GPa,3.9GPa,0,1,0.000137478,5.56585e-06,0
571,21.977047,6.6GPa,5GPa,0,0,0.000137478,4.86228e-05,
571,21.977047,6.6GPa,6.2GPa,0,1,0.000137478,0,0
571,21.977047,7.4GPa,0.7GPa,1,0,0.000134715,0.000701622,0
571,21.977047,7.4GPa,1GPa,1,0,0.000134715,1.33086e-05,0
571,21.977047,7.4GPa,1.3GPa,1,0,0.000134715,0.00021836,0
571,21.977047,7.4GPa,1.5GPa,1,1,0.000134715,0.00014244,0.945772
571,21.977047,7.4GPa,2.3GPa,1,1,0.000134715,0.000264608,0.509112
571,21.977047,7.4GPa,2.4GPa_decomp,1,0,0.000134715,0.000107907,0
571,21.977047,7.4GPa,3.9GPa,1,1,0.000134715,5.56585e-06,0.0413156
571,21.977047,7.4GPa,5GPa,1,0,0.000134715,4.86228e-05,0
571,21.977047,7.4GPa,6.2GPa,1,1,0.000134715,0,0
571,21.977047,7.4GPa,6.6GPa,1,0,0.000134715,0.000137478,0
571,21.977047,8.5GPa,0.7GPa,0,0,2.21834e-06,0.000701622,
571,21.977047,8.5GPa,1GPa,0,0,2.21834e-06,1.33086e-05,
571,21.977047,8.5GPa,1.3GPa,0,0,2.21834e-06,0.00021836,
571,21.977047,8.5GPa,1.5GPa,0,1,2.21834e-06,0.00014244,0
571,21.977047,8.5GPa,2.3GPa,0,1,2.21834e-06,0.000264608,0
571,21.977047,8.5GPa,2.4GPa_decomp,0,0,2.21834e-06,0.000107907,
571,21.977047,8.5GPa,3.9GPa,0,1,2.21834e-06,5.56585e-06,0
571,21.977047,8.5GPa,5GPa,0,0,2.21834e-06,4.86228e-05,
571,21.977047,8.5GPa,6.2GPa,0,1,2.21834e-06,0,0
571,21.977047,8.5GPa,6.6GPa,0,0,2.21834e-06,0.000137478,
571,21.977047,8.5GPa,7.4GPa,0,1,2.21834e-06,0.000134715,0
571,21.977047,9.8GPa,0.7GPa,0,0,3.67498e-05,0.000701622,
571,21.977047,9.8GPa,1GPa,0,0,3.67498e-05,1.33086e-05,
571,21.977047,9.8GPa,1.3GPa,0,0,3.67498e-05,0.00021836,
571,21.977047,9.8GPa,1.5GPa,0,1,3.67498e-05,0.00014244,0
571,21.977047,9.8GPa,2.3GPa,0,1,3.67498e-05,0.000264608,0
571,21.977047,9.8GPa,2.4GPa_decomp,0,0,3.67498e-05,0.000107907,
571,21.977047,9.8GPa,3.9GPa,0,1,3.67498e-05,5.56585e-06,0
571,21.977047,9.8GPa,5GPa,0,0,3.67498e-05,4.86228e-05,
571,21.977047,9.8GPa,6.2GPa,0,1,3.67498e-05,0,0
571,21.977047,9.8GPa,6.6GPa,0,0,3.67498e-05,0.000137478,
571,21.977047,9.8GPa,7.4GPa,0,1,3.67498e-05,0.000134715,0
571,21.977047,9.8GPa,8.5GPa,0,0,3.67498e-05,2.21834e-06,
571,21.977047,10.4GPa,0.7GPa,1,0,0.000776111,0.000701622,0
571,21.977047,10.4GPa,1GPa,1,0,0.000776111,1.33086e-05,0
571,21.977047,10.4GPa,1.3GPa,1,0,0.000776111,0.00021836,0
571,21.977047,10.4GPa,1.5GPa,1,1,0.000776111,0.00014244,0.18353
571,21.977047,10.4GPa,2.3GPa,1,1,0.000776111,0.000264608,0.340941
571,21.977047,10.4GPa,2.4GPa_decomp,1,0,0.000776111,0.000107907,0
571,21.977047,10.4GPa,3.9GPa,1,1,0.000776111,5.56585e-06,0.00717146
571,21.977047,10.4GPa,5GPa,1,0,0.000776111,4.86228e-05,0
571,21.977047,10.4GPa,6.2GPa,1,1,0.000776111,0,0
571,21.977047,10.4GPa,6.6GPa,1,0,0.000776111,0.000137478,0
571,21.977047,10.4GPa,7.4GPa,1,1,0.000776111,0.000134715,0.173577
571,21.977047,10.4GPa,8.5GPa,1,0,0.000776111,2.21834e-06,0
571,21.977047,10.4GPa,9.8GPa,1,0,0.000776111,3.67498e-05,0
571,21.977047,12.8GPa,0.7GPa,0,0,0.000309931,0.000701622,
571,21.977047,12.8GPa,1GPa,0,0,0.000309931,1.33086e-05,
571,21.977047,12.8GPa,1.3GPa,0,0,0.000309931,0.00021836,
571,21.977047,12.8GPa,1.5GPa,0,1,0.000309931,0.00014244,0
571,21.977047,12.8GPa,2.3GPa,0,1,0.000309931,0.000264608,0
571,21.977047,12.8GPa,2.4GPa_decomp,0,0,0.000309931,0.000107907,
571,21.977047,12.8GPa,3.9GPa,0,1,0.000309931,5.56585e-06,0
571,21.977047,12.8GPa,5GPa,0,0,0.000309931,4.86228e-05,
571,21.977047,12.8GPa,6.2GPa,0,1,0.000309931,0,0
571,21.977047,12.8GPa,6.6GPa,0,0,0.000309931,0.000137478,
571,21.977047,12.8GPa,7.4GPa,0,1,0.000309931,0.000134715,0
571,21.977047,12.8GPa,8.5GPa,0,0,0.000309931,2.21834e-06,
571,21.977047,12.8GPa,9.8GPa,0,0,0.000309931,3.67498e-05,
571,21.977047,12.8GPa,10.4GPa,0,1,0.000309931,0.000776111,0
571,21.977047,13.3GPa,0.7GPa,1,0,2.77355e-05,0.000701622,0
571,21.977047,13.3GPa,1GPa,1,0,2.77355e-05,1.33086e-05,0
571,21.977047,13.3GPa,1.3GPa,1,0,2.77355e-05,0.00021836,0
571,21.977047,13.3GPa,1.5GPa,1,1,2.77355e-05,0.00014244,0.194718
571,21.977047,13.3GPa,2.3GPa,1,1,2.77355e-05,0.000264608,0.104817
571,21.977047,13.3GPa,2.4GPa_decomp,1,0,2.77355e-05,0.000107907,0
571,21.977047,13.3GPa,3.9GPa,1,1,2.77355e-05,5.56585e-06,0.200676
571,21.977047,13.3GPa,5GPa,1,0,2.77355e-05,4.86228e-05,0
571,21.977047,13.3GPa,6.2GPa,1,1,2.77355e-05,0,0
571,21.977047,13.3GPa,6.6GPa,1,0,2.77355e-05,0.000137478,0
571,21.977047,13.3GPa,7.4GPa,1,1,2.77355e-05,0.000134715,0.205882
571,21.977047,13.3GPa,8.5GPa,1,0,2.77355e-05,2.21834e-06,0
571,21.977047,13.3GPa,9.8GPa,1,0,2.77355e-05,3.67498e-05,0
571,21.977047,13.3GPa,10.4GPa,1,1,2.77355e-05,0.000776111,0.0357365
571,21.977047,13.3GPa,12.8GPa,1,0,2.77355e-05,0.000309931,0
571,21.977047,15.6GPa,0.7GPa,1,0,4.04652e-06,0.000701622,0
571,21.977047,15.6GPa,1GPa,1,0,4.04652e-06,1.33086e-05,0
571,21.977047,15.6GPa,1.3GPa,1,0,4.04652e-06,0.00021836,0
571,21.977047,15.6GPa,1.5GPa,1,1,4.04652e-06,0.00014244,0.0284087
571,21.977047,15.6GPa,2.3GPa,1,1,4.04652e-06,0.000264608,0.0152925
571,21.977047,15.6GPa,2.4GPa_decomp,1,0,4.04652e-06,0.000107907,0
571,21.977047,15.6GPa,3.9GPa,1,1,4.04652e-06,5.56585e-06,0.727026
571,21.977047,15.6GPa,5GPa,1,0,4.04652e-06,4.86228e-05,0
571,21.977047,15.6GPa,6.2GPa,1,1,4.04652e-06,0,0
571,21.977047,15.6GPa,6.6GPa,1,0,4.04652e-06,0.000137478,0
571,21.977047,15.6GPa,7.4GPa,1,1,4.04652e-06,0.000134715,0.0300376
571,21.977047,15.6GPa,8.5GPa,1,0,4.04652e-06,2.21834e-06,0
571,21.977047,15.6GPa,9.8GPa,1,0,4.04652e-06,3.67498e-05,0
571,21.977047,15.6GPa,10.4GPa,1,1,4.04652e-06,0.000776111,0.00521384
571,21.977047,15.6GPa,12.8GPa,1,0,4.04652e-06,0.000309931,0
571,21.977047,15.6GPa,13.3GPa,1,1,4.04652e-06,2.77355e-05,0.145897
572,22.011887,1GPa,0.7GPa,0,1,0.000171613,0.000563001,0
572,22.011887,1.3GPa,0.7GPa,1,1,7.37928e-06,0.000563001,0.013107
572,22.011887,1.3GPa,1GPa,1,0,7.37928e-06,0.000171613,0
572,22.011887,1.5GPa,0.7GPa,0,1,0.000170509,0.000563001,0
572,22.011887,1.5GPa,1GPa,0,0,0.000170509,0.000171613,
572,22.011887,1.5GPa,1.3GPa,0,1,0.000170509,7.37928e-06,0
572,22.011887,2.3GPa,0.7GPa,1,1,0.000513061,0.000563001,0.911297
572,22.011887,2.3GPa,1GPa,1,0,0.000513061,0.000171613,0
572,22.011887,2.3GPa,1.3GPa,1,1,0.000513061,7.37928e-06,0.0143828
572,22.011887,2.3GPa,1.5GPa,1,0,0.000513061,0.000170509,0
572,22.011887,2.4GPa_decomp,0.7GPa,1,1,0.000665784,0.000563001,0.84562
572,22.011887,2.4GPa_decomp,1GPa,1,0,0.000665784,0.000171613,0
572,22.011887,2.4GPa_decomp,1.3GPa,1,1,0.000665784,7.37928e-06,0.0110836
572,22.011887,2.4GPa_decomp,1.5GPa,1,0,0.000665784,0.000170509,0
572,22.011887,2.4GPa_decomp,2.3GPa,1,1,0.000665784,0.000513061,0.770611
572,22.011887,3.9GPa,0.7GPa,0,1,0.000111024,0.000563001,0
572,22.011887,3.9GPa,1GPa,0,0,0.000111024,0.000171613,
572,22.011887,3.9GPa,1.3GPa,0,1,0.000111024,7.37928e-06,0
572,22.011887,3.9GPa,1.5GPa,0,0,0.000111024,0.000170509,
572,22.011887,3.9GPa,2.3GPa,0,1,0.000111024,0.000513061,0
572,22.011887,3.9GPa,2.4GPa_decomp,0,1,0.000111024,0.000665784,0
572,22.011887,5GPa,0.7GPa,1,1,6.69534e-05,0.000563001,0.118922
572,22.011887,5GPa,1GPa,1,0,6.69534e-05,0.000171613,0
572,22.011887,5GPa,1.3GPa,1,1,6.69534e-05,7.37928e-06,0.110215
572,22.011887,5GPa,1.5GPa,1,0,6.69534e-05,0.000170509,0
572,22.011887,5GPa,2.3GPa,1,1,6.69534e-05,0.000513061,0.130498
572,22.011887,5GPa,2.4GPa_decomp,1,1,6.69534e-05,0.000665784,0.100563
572,22.011887,5GPa,3.9GPa,1,0,6.69534e-05,0.000111024,0
572,22.011887,6.2GPa,0.7GPa,1,1,5.07612e-05,0.000563001,0.0901619
572,22.011887,6.2GPa,1GPa,1,0,5.07612e-05,0.000171613,0
572,22.011887,6.2GPa,1.3GPa,1,1,5.07612e-05,7.37928e-06,0.145372
572,22.011887,6.2GPa,1.5GPa,1,0,5.07612e-05,0.000170509,0
572,22.011887,6.2GPa,2.3GPa,1,1,5.07612e-05,0.000513061,0.098938
572,22.011887,6.2GPa,2.4GPa_decomp,1,1,5.07612e-05,0.000665784,0.0762427
572,22.011887,6.2GPa,3.9GPa,1,0,5.07612e-05,0.000111024,0
572,22.011887,6.2GPa,5GPa,1,1,5.07612e-05,6.69534e-05,0.758158
572,22.011887,6.6GPa,0.7GPa,0,1,0.000362968,0.000563001,0
572,22.011887,6.6GPa,1GPa,0,0,0.000362968,0.000171613,
572,22.011887,6.6GPa,1.3GPa,0,1,0.000362968,7.37928e-06,0
572,22.011887,6.6GPa,1.5GPa,0,0,0.000362968,0.000170509,
572,22.011887,6.6GPa,2.3GPa,0,1,0.000362968,0.000513061,0
572,22.011887,6.6GPa,2.4GPa_decomp,0,1,0.000362968,0.000665784,0
572,22.011887,6.6GPa,3.9GPa,0,0,0.000362968,0.000111024,
572,22.011887,6.6GPa,5GPa,0,1,0.000362968,6.69534e-05,0
572,22.011887,6.6GPa,6.2GPa,0,1,0.000362968,5.07612e-05,0
572,22.011887,7.4GPa,0.7GPa,0,1,0.000153583,0.000563001,0
572,22.011887,7.4GPa,1GPa,0,0,0.000153583,0.000171613,
572,22.011887,7.4GPa,1.3GPa,0,1,0.000153583,7.37928e-06,0
572,22.011887,7.4GPa,1.5GPa,0,0,0.000153583,0.000170509,
572,22.011887,7.4GPa,2.3GPa,0,1,0.000153583,0.000513061,0
572,22.011887,7.4GPa,2.4GPa_decomp,0,1,0.000153583,0.000665784,0
572,22.011887,7.4GPa,3.9GPa,0,0,0.000153583,0.000111024,
572,22.011887,7.4GPa,5GPa,0,1,0.000153583,6.69534e-05,0
572,22.011887,7.4GPa,6.2GPa,0,1,0.000153583,5.07612e-05,0
572,22.011887,7.4GPa,6.6GPa,0,0,0.000153583,0.000362968,
572,22.011887,8.5GPa,0.7GPa,1,1,2.40666e-05,0.000563001,0.042747
572,22.011887,8.5GPa,1GPa,1,0,2.40666e-05,0.000171613,0
572,22.011887,8.5GPa,1.3GPa,1,1,2.40666e-05,7.37928e-06,0.306619
572,22.011887,8.5GPa,1.5GPa,1,0,2.40666e-05,0.000170509,0
572,22.011887,8.5GPa,2.3GPa,1,1,2.40666e-05,0.000513061,0.0469079
572,22.011887,8.5GPa,2.4GPa_decomp,1,1,2.40666e-05,0.000665784,0.0361477
572,22.011887,8.5GPa,3.9GPa,1,0,2.40666e-05,0.000111024,0
572,22.011887,8.5GPa,5GPa,1,1,2.40666e-05,6.69534e-05,0.359453
572,22.011887,8.5GPa,6.2GPa,1,1,2.40666e-05,5.07612e-05,0.474114
572,22.011887,8.5GPa,6.6GPa,1,0,2.40666e-05,0.000362968,0
572,22.011887,8.5GPa,7.4GPa,1,0,2.40666e-05,0.000153583,0
572,22.011887,9.8GPa,0.7GPa,1,1,0.000214747,0.000563001,0.381433
572,22.011887,9.8GPa,1GPa,1,0,0.000214747,0.000171613,0
572,22.011887,9.8GPa,1.3GPa,1,1,0.000214747,7.37928e-06,0.0343626
572,22.011887,9.8GPa,1.5GPa,1,0,0.000214747,0.000170509,0
572,22.011887,9.8GPa,2.3GPa,1,1,0.000214747,0.000513061,0.418561
572,22.011887,9.8GPa,2.4GPa_decomp,1,1,0.000214747,0.000665784,0.322548
572,22.011887,9.8GPa,3.9GPa,1,0,0.000214747,0.000111024,0
572,22.011887,9.8GPa,5GPa,1,1,0.000214747,6.69534e-05,0.311777
572,22.011887,9.8GPa,6.2GPa,1,1,0.000214747,5.07612e-05,0.236376
572,22.011887,9.8GPa,6.6GPa,1,0,0.000214747,0.000362968,0
572,22.011887,9.8GPa,7.4GPa,1,0,0.000214747,0.000153583,0
572,22.011887,9.8GPa,8.5GPa,1,1,0.000214747,2.40666e-05,0.112069
572,22.011887,10.4GPa,0.7GPa,1,1,0.000341582,0.000563001,0.606717
572,22.011887,10.4GPa,1GPa,1,0,0.000341582,0.000171613,0
572,22.011887,10.4GPa,1.3GPa,1,1,0.000341582,7.37928e-06,0.0216032
572,22.011887,10.4GPa,1.5GPa,1,0,0.000341582,0.000170509,0
572,22.011887,10.4GPa,2.3GPa,1,1,0.000341582,0.000513061,0.665773
572,22.011887,10.4GPa,2.4GPa_decomp,1,1,0.000341582,0.000665784,0.513052
572,22.011887,10.4GPa,3.9GPa,1,0,0.000341582,0.000111024,0
572,22.011887,10.4GPa,5GPa,1,1,0.000341582,6.69534e-05,0.19601
572,22.011887,10.4GPa,6.2GPa,1,1,0.000341582,5.07612e-05,0.148606
572,22.011887,10.4GPa,6.6GPa,1,0,0.000341582,0.000362968,0
572,22.011887,10.4GPa,7.4GPa,1,0,0.000341582,0.000153583,0
572,22.011887,10.4GPa,8.5GPa,1,1,0.000341582,2.40666e-05,0.0704562
572,22.011887,10.4GPa,9.8GPa,1,1,0.000341582,0.000214747,0.628684
572,22.011887,12.8GPa,0.7GPa,1,1,0.000322464,0.000563001,0.57276
572,22.011887,12.8GPa,1GPa,1,0,0.000322464,0.000171613,0
572,22.011887,12.8GPa,1.3GPa,1,1,0.000322464,7.37928e-06,0.022884
572,22.011887,12.8GPa,1.5GPa,1,0,0.000322464,0.000170509,0
572,22.011887,12.8GPa,2.3GPa,1,1,0.000322464,0.000513061,0.628511
572,22.011887,12.8GPa,2.4GPa_decomp,1,1,0.000322464,0.000665784,0.484338
572,22.011887,12.8GPa,3.9GPa,1,0,0.000322464,0.000111024,0
572,22.011887,12.8GPa,5GPa,1,1,0.000322464,6.69534e-05,0.20763
572,22.011887,12.8GPa,6.2GPa,1,1,0.000322464,5.07612e-05,0.157416
572,22.011887,12.8GPa,6.6GPa,1,0,0.000322464,0.000362968,0
572,22.011887,12.8GPa,7.4GPa,1,0,0.000322464,0.000153583,0
572,22.011887,12.8GPa,8.5GPa,1,1,0.000322464,2.40666e-05,0.0746333
572,22.011887,12.8GPa,9.8GPa,1,1,0.000322464,0.000214747,0.665957
572,22.011887,12.8GPa,10.4GPa,1,1,0.000322464,0.000341582,0.944032
572,22.011887,13.3GPa,0.7GPa,0,1,1.53454e-05,0.000563001,0
572,22.011887,13.3GPa,1GPa,0,0,1.53454e-05,0.000171613,
572,22.011887,13.3GPa,1.3GPa,0,1,1.53454e-05,7.37928e-06,0
572,22.011887,13.3GPa,1.5GPa,0,0,1.53454e-05,0.000170509,
572,22.011887,13.3GPa,2.3GPa,0,1,1.53454e-05,0.000513061,0
572,22.011887,13.3GPa,2.4GPa_decomp,0,1,1.53454e-05,0.000665784,0
572,22.011887,13.3GPa,3.9GPa,0,0,1.53454e-05,0.000111024,
572,22.011887,13.3GPa,5GPa,0,1,1.53454e-05,6.69534e-05,0
572,22.011887,13.3GPa,6.2GPa,0,1,1.53454e-05,5.07612e-05,0
572,22.011887,13.3GPa,6.6GPa,0,0,1.53454e-05,0.000362968,
572,22.011887,13.3GPa,7.4GPa,0,0,1.53454e-05,0.000153583,
572,22.011887,13.3GPa,8.5GPa,0,1,1.53454e-05,2.40666e-05,0
572,22.011887,13.3GPa,9.8GPa,0,1,1.53454e-05,0.000214747,0
572,22.011887,13.3GPa,10.4GPa,0,1,1.53454e-05,0.000341582,0
572,22.011887,13.3GPa,12.8GPa,0,1,1.53454e-05,0.000322464,0
572,22.011887,15.6GPa,0.7GPa,0,1,1.23845e-05,0.000563001,0
572,22.011887,15.6GPa,1GPa,0,0,1.23845e-05,0.000171613,
572,22.011887,15.6GPa,1.3GPa,0,1,1.23845e-05,7.37928e-06,0
572,22.011887,15.6GPa,1.5GPa,0,0,1.23845e-05,0.000170509,
572,22.011887,15.6GPa,2.3GPa,0,1,1.23845e-05,0.000513061,0
572,22.011887,15.6GPa,2.4GPa_decomp,0,1,1.23845e-05,0.000665784,0
572,22.011887,15.6GPa,3.9GPa,0,0,1.23845e-05,0.000111024,
572,22.011887,15.6GPa,5GPa,0,1,1.23845e-05,6.69534e-05,0
572,22.011887,15.6GPa,6.2GPa,0,1,1.23845e-05,5.07612e-05,0
572,22.011887,15.6GPa,6.6GPa,0,0,1.23845e-05,0.000362968,
572,22.011887,15.6GPa,7.4GPa,0,0,1.23845e-05,0.000153583,
572,22.011887,15.6GPa,8.5GPa,0,1,1.23845e-05,2.40666e-05,0
572,22.011887,15.6GPa,9.8GPa,0,1,1.23845e-05,0.000214747,0
572,22.011887,15.6GPa,10.4GPa,0,1,1.23845e-05,0.000341582,0
572,22.011887,15.6GPa,12.8GPa,0,1,1.23845e-05,0.000322464,0
572,22.011887,15.6GPa,13.3GPa,0,0,1.23845e-05,1.53454e-05,
573,22.048567,1GPa,0.7GPa,1,1,0.000128737,0.000529381,0.243184
573,22.048567,1.3GPa,0.7GPa,0,1,0,0.000529381,0
573,22.048567,1.3GPa,1GPa,0,1,0,0.000128737,0
573,22.048567,1.5GPa,0.7GPa,0,1,4.70622e-05,0.000529381,0
573,22.048567,1.5GPa,1GPa,0,1,4.70622e-05,0.000128737,0
573,22.048567,1.5GPa,1.3GPa,0,0,4.70622e-05,0,
573,22.048567,2.3GPa,0.7GPa,1,1,0.000406936,0.000529381,0.768702
573,22.048567,2.3GPa,1GPa,1,1,0.000406936,0.000128737,0.316357
573,22.048567,2.3GPa,1.3GPa,1,0,0.000406936,0,0
573,22.048567,2.3GPa,1.5GPa,1,0,0.000406936,4.70622e-05,0
573,22.048567,2.4GPa_decomp,0.7GPa,1,1,8.93727e-05,0.000529381,0.168825
573,22.048567,2.4GPa_decomp,1GPa,1,1,8.93727e-05,0.000128737,0.694227
573,22.048567,2.4GPa_decomp,1.3GPa,1,0,8.93727e-05,0,0
573,22.048567,2.4GPa_decomp,1.5GPa,1,0,8.93727e-05,4.70622e-05,0
573,22.048567,2.4GPa_decomp,2.3GPa,1,1,8.93727e-05,0.000406936,0.219623
573,22.048567,3.9GPa,0.7GPa,0,1,3.59213e-05,0.000529381,0
573,22.048567,3.9GPa,1GPa,0,1,3.59213e-05,0.000128737,0
573,22.048567,3.9GPa,1.3GPa,0,0,3.59213e-05,0,
573,22.048567,3.9GPa,1.5GPa,0,0,3.59213e-05,4.70622e-05,
573,22.048567,3.9GPa,2.3GPa,0,1,3.59213e-05,0.000406936,0
573,22.048567,3.9GPa,2.4GPa_decomp,0,1,3.59213e-05,8.93727e-05,0
573,22.048567,5GPa,0.7GPa,1,1,0.000105009,0.000529381,0.198361
573,22.048567,5GPa,1GPa,1,1,0.000105009,0.000128737,0.815684
573,22.048567,5GPa,1.3GPa,1,0,0.000105009,0,0
573,22.048567,5GPa,1.5GPa,1,0,0.000105009,4.70622e-05,0
573,22.048567,5GPa,2.3GPa,1,1,0.000105009,0.000406936,0.258047
573,22.048567,5GPa,2.4GPa_decomp,1,1,0.000105009,8.93727e-05,0.851098
573,22.048567,5GPa,3.9GPa,1,0,0.000105009,3.59213e-05,0
573,22.048567,6.2GPa,0.7GPa,1,1,8.92588e-05,0.000529381,0.16861
573,22.048567,6.2GPa,1GPa,1,1,8.92588e-05,0.000128737,0.693342
573,22.048567,6.2GPa,1.3GPa,1,0,8.92588e-05,0,0
573,22.048567,6.2GPa,1.5GPa,1,0,8.92588e-05,4.70622e-05,0
573,22.048567,6.2GPa,2.3GPa,1,1,8.92588e-05,0.000406936,0.219343
573,22.048567,6.2GPa,2.4GPa_decomp,1,1,8.92588e-05,8.93727e-05,0.998726
573,22.048567,6.2GPa,3.9GPa,1,0,8.92588e-05,3.59213e-05,0
573,22.048567,6.2GPa,5GPa,1,1,8.92588e-05,0.000105009,0.850013
573,22.048567,6.6GPa,0.7GPa,1,1,0.000558198,0.000529381,0.948376
573,22.048567,6.6GPa,1GPa,1,1,0.000558198,0.000128737,0.23063
573,22.048567,6.6GPa,1.3GPa,1,0,0.000558198,0,0
573,22.048567,6.6GPa,1.5GPa,1,0,0.000558198,4.70622e-05,0
573,22.048567,6.6GPa,2.3GPa,1,1,0.000558198,0.000406936,0.729018
573,22.048567,6.6GPa,2.4GPa_decomp,1,1,0.000558198,8.93727e-05,0.160109
573,22.048567,6.6GPa,3.9GPa,1,0,0.000558198,3.59213e-05,0
573,22.048567,6.6GPa,5GPa,1,1,0.000558198,0.000105009,0.188121
573,22.048567,6.6GPa,6.2GPa,1,1,0.000558198,8.92588e-05,0.159905
573,22.048567,7.4GPa,0.7GPa,0,1,0.000101914,0.000529381,0
573,22.048567,7.4GPa,1GPa,0,1,0.000101914,0.000128737,0
573,22.048567,7.4GPa,1.3GPa,0,0,0.000101914,0,
573,22.048567,7.4GPa,1.5GPa,0,0,0.000101914,4.70622e-05,
573,22.048567,7.4GPa,2.3GPa,0,1,0.000101914,0.000406936,0
573,22.048567,7.4GPa,2.4GPa_decomp,0,1,0.000101914,8.93727e-05,0
573,22.048567,7.4GPa,3.9GPa,0,0,0.000101914,3.59213e-05,
573,22.048567,7.4GPa,5GPa,0,1,0.000101914,0.000105009,0
573,22.048567,7.4GPa,6.2GPa,0,1,0.000101914,8.92588e-05,0
573,22.048567,7.4GPa,6.6GPa,0,1,0.000101914,0.000558198,0
573,22.048567,8.5GPa,0.7GPa,0,1,0.000104549,0.000529381,0
573,22.048567,8.5GPa,1GPa,0,1,0.000104549,0.000128737,0
573,22.048567,8.5GPa,1.3GPa,0,0,0.000104549,0,
573,22.048567,8.5GPa,1.5GPa,0,0,0.000104549,4.70622e-05,
573,22.048567,8.5GPa,2.3GPa,0,1,0.000104549,0.000406936,0
573,22.048567,8.5GPa,2.4GPa_decomp,0,1,0.000104549,8.93727e-05,0
573,22.048567,8.5GPa,3.9GPa,0,0,0.000104549,3.59213e-05,
573,22.048567,8.5GPa,5GPa,0,1,0.000104549,0.000105009,0
573,22.048567,8.5GPa,6.2GPa,0,1,0.000104549,8.92588e-05,0
573,22.048567,8.5GPa,6.6GPa,0,1,0.000104549,0.000558198,0
573,22.048567,8.5GPa,7.4GPa,0,0,0.000104549,0.000101914,
573,22.048567,9.8GPa,0.7GPa,1,1,0.000164347,0.000529381,0.310452
573,22.048567,9.8GPa,1GPa,1,1,0.000164347,0.000128737,0.783323
573,22.048567,9.8GPa,1.3GPa,1,0,0.000164347,0,0
573,22.048567,9.8GPa,1.5GPa,1,0,0.000164347,4.70622e-05,0
573,22.048567,9.8GPa,2.3GPa,1,1,0.000164347,0.000406936,0.403865
573,22.048567,9.8GPa,2.4GPa_decomp,1,1,0.000164347,8.93727e-05,0.543804
573,22.048567,9.8GPa,3.9GPa,1,0,0.000164347,3.59213e-05,0
573,22.048567,9.8GPa,5GPa,1,1,0.000164347,0.000105009,0.638944
573,22.048567,9.8GPa,6.2GPa,1,1,0.000164347,8.92588e-05,0.543111
573,22.048567,9.8GPa,6.6GPa,1,1,0.000164347,0.000558198,0.294425
573,22.048567,9.8GPa,7.4GPa,1,0,0.000164347,0.000101914,0
573,22.048567,9.8GPa,8.5GPa,1,0,0.000164347,0.000104549,0
573,22.048567,10.4GPa,0.7GPa,0,1,0,0.000529381,0
573,22.048567,10.4GPa,1GPa,0,1,0,0.000128737,0
573,22.048567,10.4GPa,1.3GPa,0,0,0,0,
573,22.048567,10.4GPa,1.5GPa,0,0,0,4.70622e-05,
573,22.048567,10.4GPa,2.3GPa,0,1,0,0.000406936,0
573,22.048567,10.4GPa,2.4GPa_decomp,0,1,0,8.93727e-05,0
573,22.048567,10.4GPa,3.9GPa,0,0,0,3.59213e-05,
573,22.048567,10.4GPa,5GPa,0,1,0,0.000105009,0
573,22.048567,10.4GPa,6.2GPa,0,1,0,8.92588e-05,0
573,22.048567,10.4GPa,6.6GPa,0,1,0,0.000558198,0
573,22.048567,10.4GPa,7.4GPa,0,0,0,0.000101914,
573,22.048567,10.4GPa,8.5GPa,0,0,0,0.000104549,
573,22.048567,10.4GPa,9.8GPa,0,1,0,0.000164347,0
573,22.048567,12.8GPa,0.7GPa,1,1,0.000191202,0.000529381,0.361181
573,22.048567,12.8GPa,1GPa,1,1,0.000191202,0.000128737,0.673302
573,22.048567,12.8GPa,1.3GPa,1,0,0.000191202,0,0
573,22.048567,12.8GPa,1.5GPa,1,0,0.000191202,4.70622e-05,0
573,22.048567,12.8GPa,2.3GPa,1,1,0.000191202,0.000406936,0.469858
573,22.048567,12.8GPa,2.4GPa_decomp,1,1,0.000191202,8.93727e-05,0.467425
573,22.048567,12.8GPa,3.9GPa,1,0,0.000191202,3.59213e-05,0
