frame,path,two_theta,normalized_intensity,prominence,width_deg,peak_group,group_two_theta,delta_from_group,source_methods,source_count,confidence_tier,tier_score,accepted_standard,raw_intensity,residual_height,conventional_prominence,matched_filter_responses,best_matched_scale,best_matched_response,local_center_height,left_side_rise,right_side_rise,two_sided_contrast,local_noise,local_shape_snr,local_slope,local_curvature,width_estimate_deg,nearest_stronger_peak_deg,likely_shoulder,top_peaks_truncated
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,19.227229,0.000622944,0.000622944,0.0112317,,,,raw;shoulder,2,C,201.843,0,0.0348074,-0.00100955,0.000622944,,,0,-0.000106907,8.52756e-05,0.000338957,8.52756e-05,0.000462792,0.184263,-0.0221003,2.14261e-05,0.0112317,0.0560935,1,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,19.283323,0.000348393,0.000348393,0.00909808,,,,raw;shoulder,2,C,200,0,0.0330658,-0.0013401,0.000348393,,,0,-0.000355326,-0.000152541,0.000162434,-0.000152541,0.000263815,-0.578209,-0.0233023,-8.63156e-05,0.00909808,0.0560935,1,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,19.311369,0.00048387,0.00048387,0.0134084,,,,raw,1,C,100,0,0.0323789,-0.00132517,0.00048387,,,0,-0.000364641,-0.000154969,0.000244058,-0.000154969,0.000197451,-0.784846,-0.0218342,6.08321e-05,0.0134084,0.0280467,1,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,20.152772,0.000791403,0.000791403,0.0112384,,,,raw;shoulder,2,C,200.001,0,0.0252007,-0.000420683,0.000791403,,,0,-0.0010617,-0.000958682,-0.000662149,-0.000958682,0.00035642,-2.68975,-0.0123645,4.55398e-06,0.0112384,0.0560935,1,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,20.587496,1.11107,1.11107,0,,,,matched,1,C,101.111,0,0.0219597,-0.00057425,0,w8:1.11107,8,1.11107,-0.0014858,-0.000547971,-0.00096336,-0.00096336,0.001043,-0.923646,-0.0012548,-0.000632586,0,0.0280467,0,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,20.783824,0.000265122,0.000265122,0.00849308,,,,raw,1,C,100,0,0.0219467,-0.00073008,0.000265122,,,0,-0.000986551,-0.00057143,4.69978e-05,-0.00057143,0.00104152,-0.548648,-0.00941361,-0.000204022,0.00849308,0.0420701,1,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,21.288665,0.000954645,0.000954645,0.0135559,,,,raw,1,C,100.001,0,0.0195277,-0.00195403,0.000954645,,,0,-0.00220909,-0.00146968,-0.000548001,-0.00146968,0.00156682,-0.937996,0.00535204,-0.000506262,0.0135559,0.0420701,0,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,21.316712,0.000726894,0.000726894,0.0124313,,,,raw,1,C,100.001,0,0.0192317,-0.00193105,0.000726894,,,0,-0.00252467,-0.000923319,-0.00150896,-0.00150896,0.0012483,-1.20882,0.00989501,-0.000221904,0.0124313,0.0280467,0,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,21.358782,0.000130464,0.000130464,0.0232222,,,,shoulder,1,C,100,0,0.0204063,-0.000122077,0.000130464,,,0,-0.00076804,0.00104377,-0.000414681,-0.000414681,0.00212742,-0.194922,0.00696282,9.72998e-05,0.0232222,0.0280467,1,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,21.625226,0.000755167,0.000755167,0.0177853,,,,raw,1,C,100.001,0,0.0192938,-0.00141889,0.000755167,,,0,-0.000553141,-0.000316517,0.00132598,-0.000316517,0.00161345,-0.196174,-0.0163611,5.37096e-06,0.0177853,0.0560935,1,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,21.653273,0.000537822,0.000537822,0.0361117,,,,shoulder,1,C,100.001,0,0.0172074,-0.00233394,0.000537822,,,0,-0.00153044,-0.00097709,0.000912108,-0.00097709,0.00120753,-0.809167,-0.0102184,0.000319828,0.0361117,0.0280467,1,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,21.933740,0.000311779,0.000311779,0.00922557,,,,raw;shoulder,2,C,200,0,0.0182732,-0.0021812,0.000311779,,,0,-0.00328676,-0.00306894,-0.00260464,-0.00306894,0.00047484,-6.46309,0.0146262,-0.000313558,0.00922557,0.0841402,1,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,22.270301,0.00129043,0.00018962,0.0220636,,,,shoulder,1,C,100,0,0.0186961,0.00129043,0.00018962,,,0,-0.000501478,-0.000104149,0.0022698,-0.000104149,0.00309766,-0.0336217,0.0172813,0.000428916,0.0220636,0.0420701,1,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,22.705026,5.67958e-05,5.67958e-05,0.00729083,,,,raw,1,C,101.468,0,0.0151898,-0.00397591,5.67958e-05,,,0,-0.000645189,0.000285778,0.000459722,0.000285778,0.00194726,0.146759,-0.00277113,-2.74888e-05,0.00729083,0.0420701,0,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,22.775143,0.000774675,0.000774675,0.00867653,,,,raw,1,C,101.137,0,0.0156117,-0.00422586,0.000774675,,,0,-0.000622366,0.000238564,0.00148401,0.000238564,0.00209911,0.11365,-0.01273,8.49916e-05,0.00867653,0.0280467,0,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,22.943423,0.00188516,0.00188516,0.0115371,,,,raw,1,C,100.002,0,0.00662598,-0.0138708,0.00188516,,,0,-0.0140022,-0.0133449,-0.0111325,-0.0133449,0.00245502,-5.43575,0.0393186,-0.00250901,0.0115371,0.0560935,0,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,23.265961,1.16184,1.16184,0,,,,matched,1,C,101.162,0,0.0198556,0.00313202,0,w3:1.16184,3,1.16184,-0.00307902,-0.00175847,0.000427021,-0.00175847,0.00801494,-0.219399,-0.0471463,-0.00127379,0,0.0280467,1,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,23.532405,0.00420444,0.00420444,0.0233434,,,,raw;shoulder,2,C,200.004,0,0.0160776,-0.00675626,0.00420444,,,0,-0.00522473,-0.00347244,-0.000414871,-0.00347244,0.00598436,-0.580252,-0.0601472,-0.000503035,0.0233434,0.0560935,1,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,23.644592,0.204403,0.204403,0,,,,matched;shoulder,2,C,200.208,0,0.00934093,-0.00929042,0.00353091,w3:0.204403,3,0.204403,-0.00819147,-0.00340489,-0.00143513,-0.00340489,0.00740217,-0.459986,0.0544857,-0.0003584,0,0.0280467,1,0
6.6GPa,Data/Cell_14_integrated/6p6GPa.xy,23.728732,0.00493648,0.00493648,0.0125351,,,,raw,1,C,100.005,0,0.0201738,-0.00334915,0.00493648,,,0,-0.00203918,0.000381456,-0.00418904,-0.00418904,0.00395059,-1.06036,0.0670085,-0.00443872,0.0125351,0.0280467,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,2.190442,0.00101045,0.00101045,0.0404433,,,,shoulder,1,C,100.001,0,-0.0689306,-0.00795503,0.00101045,,,0,-0.000332202,-0.000256102,0.0023947,-0.000256102,0.00186921,-0.137011,0.369667,0.000653639,0.0404433,0.0474464,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,2.823061,0.00273764,0.000777251,0.0114456,,,,raw,1,C,100.001,0,0.0159922,0.00180703,0.000777251,,,0,-0.00458792,-0.00291568,-0.00152894,-0.00291568,0.00217321,-1.34165,-0.0589106,-5.67075e-05,0.0114456,0.0158155,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,2.838876,0.000909791,0.000909791,0.03259,,,,shoulder,1,C,100.001,0,0.0142549,0.000235362,0.000909791,,,0,-0.00407653,-0.000325194,-0.00179096,-0.00179096,0.00194368,-0.921431,-0.0552253,0.000367984,0.03259,0.0790773,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,2.917954,0.00251884,0.00251884,0.0379785,,,,raw,1,C,100.003,0,0.0147803,-0.00691585,0.00251884,,,0,-0.000321559,0.0013721,-0.000352723,-0.000352723,0.00119251,-0.295782,-0.0233519,0.000286974,0.0379785,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,2.981215,0.000644822,0.000644822,0.0166302,,,,raw,1,C,101.593,0,0.0130436,-0.0126813,0.000644822,,,0,-4.66362e-05,0.000108845,7.60446e-05,7.60446e-05,0.00047763,0.159212,-0.0117252,-0.000156106,0.0166302,0.0316309,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,3.012846,0.587262,0.587262,0.0456426,,,,matched;shoulder,2,C,205.547,0,0.0123904,-0.0149652,0.000359207,w5:0.587262,5,0.587262,0.000190059,0.000236425,0.00041963,0.000236425,0.000476703,0.495958,-0.0112886,0.000152276,0.0456426,0.0632619,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,3.155186,7.61381e-05,7.61381e-05,0.00872076,,,,raw,1,C,100,0,0.0107057,-0.0251109,7.61381e-05,,,0,-0.000117497,-0.00014468,0.000251337,-0.00014468,0.000452132,-0.319994,-0.0112404,-0.000115652,0.00872076,0.0316309,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,3.202632,0.000205619,0.000205619,0.0373905,,,,shoulder,1,C,100,0,0.00938945,-0.027517,0.000205619,,,0,-0.00156183,-0.00126759,0.000849652,-0.00126759,0.00122623,-1.03373,0.003926,8.99673e-05,0.0373905,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,3.218447,0.000628614,0.000628614,0.0122445,,,,raw,1,C,100.001,0,0.0100181,-0.0279146,0.000628614,,,0,-0.00249372,-0.00165625,0.00100768,-0.00165625,0.00197964,-0.836641,0.0132199,1.49856e-05,0.0122445,0.0948928,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,3.265894,0.000162411,0.000162411,0.0255301,,,,shoulder,1,C,100,0,0.00860135,-0.028594,0.000162411,,,0,-0.00576862,-0.00334099,0.000263466,-0.00334099,0.00422347,-0.791054,0.0454398,-7.69437e-05,0.0255301,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,3.281709,0.000419621,0.000419621,0.0251137,,,,raw,1,C,100,0,0.00982893,-0.0282699,0.000419621,,,0,-0.00654075,-0.00340002,-0.000957068,-0.00340002,0.00410492,-0.828278,0.0571846,-0.00011093,0.0251137,0.0632619,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,3.376602,0.000538976,0.000538976,0.027947,,,,shoulder,1,C,100.001,0,0.0210969,-0.0157656,0.000538976,,,0,0.000266266,0.00364041,-0.000232534,-0.000232534,0.00306463,-0.0758766,0.102646,0.000581921,0.027947,0.0632619,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,3.677096,0.00673743,0.00225095,0.0318999,,,,shoulder,1,C,100.002,0,0.0431384,0.00673743,0.00225095,,,0,-0.0337689,-0.0188417,0.00729294,-0.0188417,0.0225597,-0.835194,0.377128,0.00088348,0.0318999,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,3.914328,3.73621e-05,3.73621e-05,0.00854779,,,,shoulder,1,C,100,0,0.0357452,-0.00327902,3.73621e-05,,,0,-0.0376866,0.004138,-0.022148,-0.022148,0.0289487,-0.765077,-0.407773,-0.000301764,0.00854779,0.0316309,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,3.945959,0.000667722,0.000667722,0.0162199,,,,raw,1,C,100.001,0,0.0346155,-0.00530253,0.000667722,,,0,-0.0275949,0.01081,-0.0191207,-0.0191207,0.0303535,-0.629931,-0.347133,-0.000279095,0.0162199,0.0632619,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,4.151560,0.000434745,0.000434745,0.0140906,,,,raw,1,C,100,0,0.0270521,-0.0146316,0.000434745,,,0,-0.00115637,-0.000524115,-0.000783852,-0.000783852,0.000882389,-0.888328,-0.0330223,-0.000798277,0.0140906,0.0316309,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,4.278084,8.55458e-05,8.55458e-05,0.0123401,,,,shoulder,1,C,100,0,0.0230938,-0.0187248,8.55458e-05,,,0,-0.0014674,-0.00105452,0.000549823,-0.00105452,0.00138248,-0.762776,-0.0258438,-5.0313e-05,0.0123401,0.0632619,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,4.357161,0.0019997,0.0019997,0.0570177,,,,raw,1,C,100.002,0,0.0221494,-0.0203664,0.0019997,,,0,-0.00464798,-0.00120085,5.75613e-05,-0.00120085,0.00516602,-0.232451,0.0135197,0.000181092,0.0570177,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,4.388792,0.000412875,0.000412875,0.0148412,,,,raw,1,C,100,0,0.0215644,-0.0204934,0.000412875,,,0,-0.00555758,-0.00172782,-0.00288011,-0.00288011,0.00263639,-1.09245,0.0335886,-0.000175818,0.0148412,0.0158155,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,4.926518,3.15952,3.15952,0.0302272,,,,matched;raw,2,C,203.16,0,0.0503385,0.00985247,0.000458195,w3:3.15952,3,3.15952,-0.000379494,-0.000396858,6.76727e-05,-0.000396858,0.000290365,-1.36675,0.0269547,-0.000273854,0.0302272,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,4.958149,0.20096,0.20096,0,,,,matched,1,C,100.201,0,0.0504262,0.00946624,0,w2:0.20096,2,0.20096,-0.000202355,-9.56773e-06,0.000233055,-9.56773e-06,0.00050391,-0.0189869,0.0249486,-1.23186e-05,0,0.0316309,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,5.448428,0.447319,0.447319,0,,,,matched,1,C,100.447,0,0.0597949,-0.00487435,0,w8:0.447319,8,0.447319,-0.00132163,-0.000702625,-0.000869222,-0.000869222,0.00077663,-1.11922,0.021136,-0.000582644,0,0.0474464,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,5.748922,0.211402,0.211402,0,,,,matched,1,C,100.211,0,0.066043,-0.00569354,0,w2:0.211402,2,0.211402,-0.00270129,-0.000810697,0.00369803,-0.000810697,0.00657857,-0.123233,0.0579899,0.000309968,0,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,5.780553,0.00116636,0.00116636,0.0419415,,,,raw,1,C,100.001,0,0.0665794,-0.00587045,0.00116636,,,0,-0.01165,-0.00807454,0.00870828,-0.00807454,0.0159096,-0.507525,0.167932,0.000135569,0.0419415,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,5.827999,0.000334502,0.000334502,0.0134506,,,,shoulder,1,C,100,0,0.0663662,-0.0062763,0.000334502,,,0,-0.0227375,-0.0138527,0.00422621,-0.0138527,0.0140934,-0.982925,0.235437,0.000127333,0.0134506,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,6.413172,0.000377318,0.000377318,0.0165382,,,,raw,1,C,100,0,0.0764583,-0.00700019,0.000377318,,,0,-0.00108047,-0.000861537,0.000308926,-0.000861537,0.000611323,-1.4093,0.0161242,7.64166e-05,0.0165382,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,6.634588,0.000186129,0.000186129,0.0134349,,,,raw,1,C,100,0,0.0797612,-0.00541864,0.000186129,,,0,-0.00180262,-0.00151413,-0.00149947,-0.00151413,0.000350504,-4.31984,0.021032,-0.000555914,0.0134349,0.0474464,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,6.682034,0.000378857,0.000378857,0.0479964,,,,shoulder,1,C,100,0,0.0824356,-0.00345187,0.000378857,,,0,-5.41628e-05,0.000582343,-0.000223601,-0.000223601,0.000529636,-0.422178,0.01946,0.000210184,0.0479964,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,6.856005,4.26314,4.26314,0,,,,matched,1,C,104.263,0,0.0836162,0.0415217,0,w3:4.26314;w5:1.62882,3,4.26314,-0.00345528,-0.00335598,0.00191977,-0.00335598,0.00379797,-0.883625,0.0432875,-0.00023733,0,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,6.903451,0.0343684,0.000830276,0.0156051,,,,raw,1,C,100.001,0,0.0851317,0.0338151,0.000830276,,,0,-0.013418,-0.00838041,0.00556362,-0.00838041,0.0127903,-0.655217,0.155034,8.27892e-05,0.0156051,0.0316309,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,6.919266,0.0301628,0.000430593,0.0416334,,,,shoulder,1,C,100,0,0.0843014,0.0301628,0.000430593,,,0,-0.016114,-0.0093148,0.00350971,-0.0093148,0.0125415,-0.742715,0.172414,0.000193263,0.0416334,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,7.188129,0.000449089,0.000449089,0.00982539,,,,raw,1,C,100,0,0.0881087,-0.0274456,0.000449089,,,0,-0.015307,0.00422624,-0.00938124,-0.00938124,0.0119089,-0.787754,-0.150107,9.8802e-05,0.00982539,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,7.203945,0.000711865,0.000711865,0.0360117,,,,shoulder,1,C,100.001,0,0.0876596,-0.0300669,0.000711865,,,0,-0.0118795,0.00628043,-0.00740015,-0.00740015,0.0142148,-0.520596,-0.124793,0.000460327,0.0360117,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,7.267207,0.000142566,0.000142566,0.0121099,,,,raw,1,C,100,0,0.0882963,-0.041767,0.000142566,,,0,-0.00132973,0.000440551,-0.00135096,-0.00135096,0.000659064,-2.04981,0.00685231,-0.000168234,0.0121099,0.0474464,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,7.441177,1.0007,1.0007,0,,,,matched,1,C,101.001,0,0.0910443,-0.0662884,0,w8:1.0007,8,1.0007,-0.000121722,-0.000138837,0.00103001,-0.000138837,0.000951889,-0.145854,0.0171607,-5.4501e-05,0,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,7.472808,0.00202812,0.00202812,0.0607468,,,,shoulder,1,C,100.002,0,0.0919578,-0.069941,0.00202812,,,0,-0.000824091,-0.000503883,0.00151589,-0.000503883,0.000812395,-0.620243,0.0245754,0.000768598,0.0607468,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,7.488623,0.00440839,0.00440839,0.173603,,,,raw,1,C,100.004,0,0.0921063,-0.0735448,0.00440839,,,0,-0.00318266,-0.00256962,-0.00134922,-0.00256962,0.00131063,-1.9606,0.0296865,-0.000394569,0.173603,0.0316309,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,7.789117,2.25305,2.25305,0,,,,matched,1,C,102.253,0,0.114793,-0.076066,0,w2:2.25305,2,2.25305,-0.0191632,-0.0111569,0.037921,-0.0111569,0.050953,-0.218964,0.414089,0.00194346,0,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,7.868194,0.00146171,0.00146171,0.0102797,,,,shoulder,1,C,100.001,0,0.1073,-0.0883031,0.00146171,,,0,-0.34014,-0.213445,0.0692055,-0.213445,0.23636,-0.903051,3.49936,-0.000446622,0.0102797,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,8.137057,0.000164718,0.000164718,0.00817949,,,,shoulder,1,C,100,0,0.108936,-0.087792,0.000164718,,,0,-0.317579,0.0792164,-0.213204,-0.213204,0.252305,-0.845023,-3.31697,-0.00279499,0.00817949,0.0790773,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,8.627337,0.000704556,0.000704556,0.0491924,,,,shoulder,1,C,100.916,0,0.111879,-0.0371296,0.000704556,,,0,-0.00124977,0.000173676,0.00030341,0.000173676,0.00189815,0.0914973,0.0213714,0.000323315,0.0491924,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,8.722230,0.000483601,0.000483601,0.0403815,,,,shoulder,1,C,100,0,0.115461,-0.0445926,0.000483601,,,0,-0.000931725,0.00027196,-0.000304293,-0.000304293,0.00101618,-0.299448,0.0444363,0.00020987,0.0403815,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,8.738045,0.000869721,0.000869721,0.0170339,,,,raw,1,C,100.001,0,0.116215,-0.0451658,0.000869721,,,0,-0.000447334,0.000457191,-0.000213333,-0.000213333,0.00132074,-0.161526,0.042818,-5.076e-06,0.0170339,0.0948928,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,8.991093,0.000572882,0.000572882,0.0423207,,,,shoulder,1,C,100.001,0,0.119164,-0.0473736,0.000572882,,,0,-0.00131926,0.000988383,-0.000770785,-0.000770785,0.00219307,-0.351463,0.00156451,0.000244267,0.0423207,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,9.006908,0.000551091,0.000551091,0.0114876,,,,raw,1,C,100.131,0,0.120382,-0.0466702,0.000551091,,,0,-0.00104204,0.000877941,3.12743e-05,3.12743e-05,0.00238976,0.0130867,0.00774547,7.79112e-05,0.0114876,0.0790773,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,9.165063,4.17119,4.17119,0,,,,matched,1,C,104.171,0,0.12582,-0.0415202,0,w5:4.17119,5,4.17119,-0.00588682,-0.0003805,-0.000710145,-0.000710145,0.00563485,-0.126027,0.0732439,-0.00346196,0,0.0158155,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,9.813497,0.00282447,0.00282447,0.0598361,,,,shoulder,1,C,100.003,0,0.140221,-0.0888258,0.00282447,,,0,-0.113274,0.0775542,-0.0775091,-0.0775091,0.177958,-0.435546,-1.47475,0.00112718,0.0598361,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,9.845128,2.28257,2.28257,0,,,,matched,1,C,102.283,0,0.135169,-0.0843748,0,w2:2.28257,2,2.28257,-0.0258998,0.014865,-0.013023,-0.013023,0.0435422,-0.29909,-0.317387,-1.25688e-05,0,0.0316309,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,9.876759,2.86731,2.86731,0,,,,matched,1,C,102.867,0,0.130487,-0.0837272,0,w3:2.86731,3,2.86731,-0.0124102,-0.00644325,-0.00118848,-0.00644325,0.00725589,-0.888003,-0.0311634,-0.000943621,0,0.0790773,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,9.908390,0.000617912,0.000617912,0.0305342,,,,shoulder,1,C,100.001,0,0.129285,-0.084054,0.000617912,,,0,-0.0115867,-0.00596341,-0.00331375,-0.00596341,0.00428336,-1.39223,0.0209091,-0.000325709,0.0305342,0.0316309,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,10.129806,15.4041,15.4041,0,,,,matched,1,C,115.404,0,0.129457,0.0411969,0,w2:15.4041,2,15.4041,-0.00161024,-0.000393481,-0.000634685,-0.000634685,0.00190901,-0.332468,-0.117877,-0.000573656,0,0.0158155,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,10.177252,68.2926,68.2926,0,,,,matched,1,C,168.293,0,0.124707,0.0329341,0,w8:68.2926,8,68.2926,-0.0021659,0.000871847,-0.0010181,-0.0010181,0.00315526,-0.322667,-0.135097,0.000280334,0,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,10.240514,0.00104885,0.00104885,0.0435477,,,,shoulder,1,C,100.001,0,0.117834,-0.0072722,0.00104885,,,0,-0.00204869,-0.00101409,0.000561062,-0.00101409,0.00167593,-0.60509,-0.0926865,0.000437969,0.0435477,0.0632619,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,10.319592,0.00110653,0.00110653,0.0134252,,,,raw,1,C,100.001,0,0.110799,-0.0594798,0.00110653,,,0,-0.00684517,-0.00353164,-0.000602306,-0.00353164,0.00529377,-0.667131,-0.028364,-0.000184791,0.0134252,0.110708,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,10.335407,0.000922299,0.000922299,0.0354385,,,,shoulder,1,C,100.001,0,0.109213,-0.0680256,0.000922299,,,0,-0.00700512,-0.00249499,-0.00134269,-0.00249499,0.00468915,-0.532078,-0.0123319,0.000212135,0.0354385,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,10.430300,0.322945,0.322945,0.0785839,,,,matched;shoulder,2,C,200.324,0,0.115512,-0.106973,0.00139144,w2:0.308337;w3:0.322945,3,0.322945,-0.00500997,0.000381837,-0.000301149,-0.000301149,0.00494975,-0.0608411,0.095027,0.00034026,0.0785839,0.189786,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,10.493562,0.000294096,0.000294096,0.0176154,,,,shoulder,1,C,100,0,0.120717,-0.125838,0.000294096,,,0,-0.0116967,-0.00702907,0.00168031,-0.00702907,0.0094749,-0.741862,0.219218,-6.3616e-05,0.0176154,0.0632619,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,11.141996,0.0328974,0.0328974,0.0544792,,,,shoulder,1,C,100.033,0,0.15731,-0.298123,0.0328974,,,0,-0.939329,-0.538988,0.184022,-0.538988,0.889911,-0.605664,7.48529,-0.00642639,0.0544792,0.110708,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,11.489936,0.00147249,0.00147249,0.0149121,,,,raw,1,C,100.001,0,0.136826,-0.305729,0.00147249,,,0,-0.226659,0.0697031,-0.146927,-0.146927,0.23343,-0.629429,-2.42411,-0.00285938,0.0149121,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,11.505752,0.00199207,0.00199207,0.0322364,,,,shoulder,1,C,100.002,0,0.135164,-0.303627,0.00199207,,,0,-0.13774,0.0436961,-0.0961019,-0.0961019,0.116397,-0.825637,-1.39344,-0.00143529,0.0322364,0.0948928,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,11.758799,5.18357e-05,5.18357e-05,0.00965226,,,,raw,1,C,100,0,0.132309,-0.228886,5.18357e-05,,,0,-0.00893009,0.00222464,-0.00412088,-0.00412088,0.00998768,-0.412596,-0.0592155,9.28609e-05,0.00965226,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,11.774615,0.000631826,0.000631826,0.072493,,,,shoulder,1,C,100.001,0,0.132257,-0.222268,0.000631826,,,0,-0.0069435,0.00201031,-0.00290797,-0.00290797,0.00794859,-0.365847,-0.0344408,0.000104308,0.072493,0.110708,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,11.806246,0.000343571,0.000343571,0.0154225,,,,raw,1,C,100,0,0.133073,-0.209215,0.000343571,,,0,-0.00406146,8.07788e-05,-0.00292807,-0.00292807,0.00319498,-0.916458,0.00945891,-0.000193635,0.0154225,0.0316309,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,11.901138,0.761418,0.761418,0,,,,matched,1,C,101.277,0,0.139061,-0.162122,0,w2:0.761418,2,0.761418,-0.000814388,0.000266301,0.00369532,0.000266301,0.00516337,0.051575,0.0748708,0.000471267,0,0.0158155,0,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,11.916954,0.00256205,0.00256205,0.239573,,,,shoulder,1,C,100.003,0,0.139846,-0.154113,0.00256205,,,0,-0.0016593,-0.000751122,0.00351047,-0.000751122,0.00426841,-0.175973,0.0833088,0.000514743,0.239573,0.0158155,1,0
7.4GPa,Data/Cell_29_integrated/7p4GPa.xy,11.948585,0.00138959,0.00138959,0.05067,,,,raw,1,C,100.001,0,0.140019,-0.138944,0.00138959,,,0,-0.00450974,-0.00353797,0.00170599,-0.00353797,0.00226573,-1.56151,0.0842847,-5.33784e-05,0.05067,0.0158155,1,0
